product id,real qty
6029692,100
6051945,80
6051938,80
6075545,24
6002176,24
600653,600
6083021,20
6083014,20
6080907,30
6085087,30
6080822,30
6033989,36
6083199,360
6070779,36
6083175,36
6085223,60
6009243,40
6002121,30
6085216,40
6079949,24
6085247,75
6085230,360
6075033,60
6075057,60
602278,120
6083182,360
6045197,54
6007720,228
6085063,72
6060633,40
6076627,36
601138,480
