PRDID	QTY
6072568	72.0
6072599	69.0
6072544	27.0
6072513	24.0
6073886	0.0
6072520	78.0
6072476	24.0
6072582	48.0
6073589	276.0
602700	43.0
601198	84.0
601195	92.0
6069988	122.0
600394	0
6056858	21.0
6069971	214.0
6056902	267.0
6052393	241.0
6041946	255.0
602708	323.0
600921	35.0
600968	227.0
600974	266.0
600970	142.0
600975	223.0
600977	416.0
6048525	94.0
602694	64.0
6001018	104.0
602699	74.0
602757	14.0
6069537	197.0
6057855	240.0
602657	222.0
602660	159.0
602664	142.0
600072	141.0
602661	34.0
602659	37.0
6039530	4.0
601669	69.0
6072254	35.0
6000103	228.0
6080174	45.0
6058302	46.0
6029838	29.0
602304	3.0
6022099	7.0
6017125	1.0
6024291	14.0
6022082	6.0
600012	24.0
600067	33.0
601664	38.0
600647	0.0
601849	6.0
600804	27.0
601051	28.0
6084738	20.0
6012397	665.0
601850	20.0
601007	32.0
601620	45.0
6040345	20.0
6040338	19.0
6084530	6.0
6084554	5.0
6084547	4.0
6052508	29.0
6073541	27.0
602591	103.5
602724	362.0
602698	74.0
602658	267.0
6054199	3.0
6039660	317.0
6064792	4.0
602782	324.0
6084585	0
6051648	30.0
602611	1325.0
601667	184.0
6084578	31.0
6084608	0.0
6084615	0.0
601566	54.0
6080167	70.0
6070175	248.0
6084837	371.0
600868	1175.0
6002121	56.0
6083366	10.0
6083373	12.0
6039011	20.0
6060473	2.0
6080266	40.0
600334	31.0
6080273	40.0
600253	35.0
602637	3279.0
6048136	273.0
6003418	36.0
6075156	59.0
602077	237.0
602346	58.0
602079	59.0
6070786	30.0
6061395	23.0
6052843	119.0
6022150	132.0
601276	120.0
6011932	24.0
601202	240.0
6080884	12.0
6080846	9.0
6085148	25.0
6080891	12.0
6080839	0
6003319	13.0
6080457	12.0
6080464	53.0
6080471	23.0
6085025	18.0
6075538	114.0
6022631	27.0
6055813	116.0
6007720	438.0
6011598	235.0
602616	190.0
6060626	13.0
6074746	3.0
6023065	7.0
6085032	0.0
6085049	3.0
6084851	63.0
6053765	38.0
6069858	60.0
600337	21.0
600336	25.0
600335	31.0
600338	30.0
600168	36.0
6058807	29.0
601292	183.0
601294	240.0
600254	31.0
601275	167.0
601387	138.0
602786	167.0
602763	279.0
602765	12.0
6013363	20.0
602618	180.0
602620	181.0
6085056	159.0
602192	960.0
602038	115.0
602051	54.0
6021146	470.0
602041	410.0
602040	220.0
602045	344.0
602047	212.0
602058	360.0
602055	169.0
602044	414.0
602049	477.0
602048	386.0
602061	76.0
602043	295.0
602053	147.0
602042	115.0
602059	148.0
602052	57.0
6029692	96.0
6051945	76.0
6051938	78.0
6075545	24.0
6002176	23.0
600653	441.0
6083021	16.0
6083014	14.0
6080907	7.0
6085087	25.0
6080822	7.0
6033989	29.0
6083199	351.0
6070779	33.0
6083175	34.0
6085223	50.0
6009243	37.0
6085216	32.0
6079949	19.0
6085247	75.0
6085230	359.0
6075033	34.0
6075057	26.0
602278	101.0
6083182	360.0
6045197	52.0
6085063	32.0
6060633	35.0
6076627	10.0
601138	463.0
6048877	36.0
6043636	33.0
6032159	19.0
6055837	50.0
6064921	30.0
6064945	29.0
601111	24.0
601109	20.0
601110	23.0
6024420	45.0
6064808	20.0
602090	26.0
6073534	38.0
600084	314.0
6056780	200.0
6010621	152.0
601207	47.0
6064907	26.0
6064891	29.0
6083052	27.0
6084684	492.0
600615	444.0
6065133	324.0
6064778	540.0
6081997	516.0
6043643	312.0
6049072	10.0
601228	264.0
601225	106.0
6077433	58.0
6077419	55.0
6077426	57.0
6077556	60.0
6077563	67.0
6079093	225.0
6079192	30.0
6080044	126.0
6002596	24.0
600017	48.0
6025137	552.0
6068455	21.0
6077488	237.0
6077440	576.0
6046965	10.0
6043704	52.0
6061166	57.0
6008413	20.0
6062736	552.0
6060831	312.0
6047986	226.0
6027896	23.0
6024321	44.0
6010645	42.0
6010638	27.0
6016609	180.0
6075187	5760.0
6003630	534.0
602088	34.0
6024437	248.0
6061548	3468.0
6010461	732.0
6077525	232.0
6077532	280.0
6084486	442.0
6084592	99.0
6003593	738.0
6006761	330.0
6007713	0
602469	336.0
6024413	2064.0
6063740	24.0
6063344	23.0
6075019	108.0
6080815	66.0
6079468	24.0
6049980	18.0
6080532	113.0
6080549	120.0
6062309	24.0
6073718	26.0
6083281	72.0
6068974	23.0
601223	732.0
6038496	288.0
6054755	317.0
601178	564.0
6084653	75.0
601266	2442.0
601283	684.0
601176	34.0
602086	251.0
602104	31.0
602128	307.0
6075095	93.0
6076504	27.0
6072735	31.0
6039547	7.0
6060961	19.0
6024758	23.0
6024246	30.0
6012808	26.0
6024222	13.0
6024239	38.0
6072759	31.0
6072742	8.0
6026448	15.0
6006969	7.0
6079086	30.0
6081690	25.0
6048532	867.0
6044268	216.0
6080068	180.0
6080051	180.0
6029821	72.0
6079277	222.0
6060572	30.0
6016593	8.0
6085254	12.0
6085346	18.0
6085285	25.0
6085261	7.0
6012991	24.0
6012960	518.0
6013134	458.0
6068462	35.0
6029686	308.0
6060312	94.0
6085339	71.0
6085292	29.0
6085322	30.0
6085315	28.0
6085308	30.0
6081416	5.0
6081423	2.0
6085452	21.0
6085438	55.0
6085391	105.0
6085377	34.0
6085384	19.0
6085490	21.0
6085506	19.0
6085513	41.0
600286	150.0
6085643	20.0
6085667	40.0
6085650	40.0
6085704	30.0
6085681	29.0
6085629	24.0
6085636	24.0
6085674	24.0
6082857	20.0
600967	40.0
6085735	30.0
6085698	30.0
6057183	30.0
