PRDID	QTY
600219	1632.0
6079680	129.0
6083724	41.0
6083700	91.0
6083823	96.0
6065744	197.0
6071295	27.0
6060534	100.0
6021108	21.0
6060541	87.0
6079772	203.0
6079765	404.0
6049195	607.0
600381	179.0
6005894	249.0
6033538	162.0
600482	1217.0
6048785	1234.0
6083458	374.0
6017118	165.0
600858	1725.166
600861	510.0
600865	1772.0
6006457	664.0
6066482	980.0
601079	417.0
601258	157.0
6067137	528.0
6043834	666.0
6067229	643.125
6067236	897.625
6052430	792.0
6043841	1450.0
6067120	590.0
6070199	106.0
6054441	77.0
6054427	69.0
6054380	35.0
6054434	109.0
6054410	87.0
6054397	0
6003951	358.0
6004538	164.0
6083434	499.0
6083441	509.0
601583	314.0
6075774	409.0
601702	206.0
6073077	577.0
6064259	413.0
602066	386.0
602286	2173.0
602287	1027.0
6083717	363.0
6048204	632.0
6002237	123.0
6048198	945.0
6055530	573.0
6079437	348.0
601020	3279.0
6079444	585.0
601050	1609.0
6079420	208.0
6026110	401.0
6026127	183.0
602635	3207.0
601023	473.0
600222	872.0
6031220	162.0
6059972	185.0
600519	322.0
6081287	190.0
6081270	189.0
6081263	184.0
6081256	189.0
6081294	190.0
6000981	533.0
6002251	303.0
6002268	234.0
6082499	325.0
6084097	165.0
6083694	236.0
6084042	284.0
6002664	1401.0
6002497	314.0
6002220	399.0
6083830	326.0
6003425	416.0
6002343	324.0
6004248	2948.0
6015534	289.0
6005689	1536.0
6001827	258.0
6001828	237.0
6016890	174.0
6083335	284.0
6084080	239.0
6075026	363.0
6075484	720.0
6084301	480.0
6084295	480.0
6045715	60.0
6037574	180.0
6084233	40.0
6084226	40.0
6084240	40.0
6075460	239.0
6084318	60.0
6084257	40.0
6084325	60.0
6084264	60.0
6084271	40.0
6084288	54.0
6084356	120.0
6084349	60.0
6084363	60.0
6084332	120.0
6082314	688.0
6006327	4191.0
6008833	720.0
6002848	4196.0
6008741	360.0
600516	1440.0
6045784	240.0
6043056	240.0
6025816	360.0
6012373	480.0
6060602	200.0
6030063	400.0
6008758	360.0
601774	720.0
602112	960.0
6065881	480.0
6025038	360.0
6003234	1800.0
6027803	479.0
6003739	960.0
6068271	720.0
6071271	360.0
6030018	960.0
6065843	240.0
6025823	360.0
6068257	240.0
6074043	200.0
601645	1199.0
6037659	3000.0
6072674	120.0
6036959	360.0
602109	1440.0
6001261	478.0
6008765	360.0
6071127	294.0
6019396	480.0
6071110	294.0
6008840	360.0
6002701	1440.0
6004750	120.0
6040390	0.0
6083267	831.5
6052522	320.0
6074036	320.0
6040352	320.0
6040376	640.0
6071264	300.0
6071240	320.0
6040406	320.0
6052515	320.0
6040369	320.0
6078157	360.0
6072483	48.0
6072575	60.0
6072537	48.0
6073893	36.0
6072551	36.0
6072490	30.0
6072506	66.0
6072568	120.0
6072599	120.0
6072544	72.0
6072513	42.0
6073886	36.0
6072520	108.0
6072476	42.0
6072582	96.0
6073589	432.0
602700	108.0
601198	160.0
601195	160.0
6069988	160.0
600394	240.0
6056858	240.0
6069971	432.0
6056902	648.0
6052393	288.0
6041946	288.0
602708	864.0
600921	216.0
600968	432.0
600974	432.0
600970	216.0
600975	432.0
600977	864.0
6048525	120.0
602694	120.0
6001018	120.0
602699	120.0
602757	120.0
6069537	420.0
6057855	360.0
602657	360.0
602660	360.0
602664	180.0
600072	180.0
602661	50.0
602659	50.0
6039530	30.0
601669	90.0
6072254	60.0
6000103	300.0
6080174	60.0
6058302	60.0
6029838	600.0
602304	600.0
6022099	50.0
6017125	100.0
6024291	60.0
6022082	50.0
600012	50.0
600067	60.0
601664	60.0
