PRDID	QTY
6079468	72.0
6049980	51.0
6080532	194.0
6080549	196.0
6062309	57.0
6073718	100.0
6083281	83.0
6068974	59.0
601223	1800.0
6038496	624.0
6054755	606.0
601178	630.0
6084653	0
601266	2441.0
601283	1236.0
601176	9.0
602086	308.0
602104	1.0
602128	229.0
6075095	250.0
6076504	63.0
6072735	62.0
6039547	60.0
6060961	2.0
6024758	60.0
6024246	60.0
6012808	64.0
6024222	60.0
6024239	60.0
6072759	60.0
6072742	30.0
6026448	53.0
6006969	23.0
6079086	27.0
6081690	0
6048532	316.0
6044268	116.0
6080068	216.0
6080051	408.0
6029821	120.0
6079277	48.0
6060572	106.0
6016593	60.0
6085254	72.0
6085346	18.0
6085285	19.0
6085261	7.0
6012991	600.0
6012960	532.0
6013134	480.0
6068462	33.0
6029686	360.0
6060312	6.0
6085339	56.0
6085292	32.0
6085322	30.0
6085315	26.0
6085308	30.0
6081416	5.0
6081423	2.0
6085452	16.0
6085438	65.0
6085391	198.0
6085377	16.0
6085384	12.0
6085490	16.0
6085506	15.0
6085513	36.0
600286	17.0
6085643	16.0
6085667	11.0
6085650	16.0
6085704	24.0
6085681	10.0
6085629	3.0
6085636	0.0
6085674	21.0
6082857	18.0
600967	20.0
6085735	71.0
6085698	36.0
6057183	37.0
6086251	43.0
6079482	45.0
6086237	30.0
6086244	43.0
6079666	40.0
6054403	57.0
6086015	2.0
6086008	6.0
6085995	26.0
6086299	43.0
6086282	14.0
6053321	3982.0
6049164	543.0
6079659	102.0
6087173	69.0
6076825	437.0
6076801	28.0
6076832	59.0
6076818	115.0
600060	297.0
6087333	96.0
6087326	97.0
6082420	79.0
6087456	13.0
6058371	906.0
6058425	594.0
6064723	0.0
6064730	0.0
6058388	0.0
6058449	12.0
6058432	12.0
6058395	12.0
6058401	12.0
6058418	0
601696	22.0
601885	21.0
6058463	48.0
601556	163.0
6087296	5.0
6087302	7.0
6087289	4.0
6087371	30.0
6087449	29.0
6087395	30.0
6087388	30.0
6087364	30.0
6087401	30.0
6087425	30.0
6087432	30.0
6087418	30.0
6087272	9.0
6065737	72.0
6065706	96.0
6065720	180.0
6065645	125.0
6087357	15.0
6001889	239.0
6059866	324.0
6087258	180.0
6087319	58.0
6060305	0.0
600314	154.0
600348	0
6031992	600.0
601216	600.0
6060893	600.0
6068714	600.0
6072124	600.0
6048907	10.0
6069018	5.0
6015367	360.0
602874	60.0
6000158	216.0
600065	16.0
6046637	10.0
6079109	102.0
6038540	20.0
6081621	336.0
6027971	156.0
6055448	36.0
601206	36.0
6055462	36.0
6077082	50.0
6013059	4.0
6079291	30.0
6079260	30.0
6064747	120.0
6051969	100.0
6051952	150.0
6022167	120.0
6079079	240.0
6079239	360.0
6010652	140.0
600295	80.0
602750	150.0
6073367	336.0
