Code	Count
6084738	20.0
6012397	680.0
601850	21.0
601007	33.0
601620	50.0
6040345	20.0
6040338	19.0
6084530	6.0
6084554	5.0
6084547	4.0
6052508	29.0
6073541	27.0
602591	114.5
602724	366.0
602698	74.0
602658	267.0
6054199	3.0
6039660	319.0
6064792	4.0
602782	328.0
6084585	0
6051648	30.0
602611	1373.0
601667	194.0
6084578	32.0
6084608	0.0
6084615	0.0
601566	56.0
6080167	77.0
6070175	248.0
6084837	373.0
600868	1198.0
6002121	59.0
6083366	12.0
6083373	13.0
6039011	20.0
6060473	6.0
6080266	40.0
600334	36.0
6080273	40.0
600253	39.0
602637	3321.0
6048136	301.0
6003418	36.0
6075156	59.0
602077	237.0
602346	58.0
602079	59.0
6070786	32.0
6061395	23.0
6052843	119.0
6022150	132.0
601276	120.0
6011932	24.0
601202	240.0
6080884	14.0
6080846	12.0
6085148	27.0
6080891	20.0
6080839	0
6003319	13.0
6080457	12.0
6080464	53.0
6080471	23.0
6085025	33.0
6075538	114.0
6022631	27.0
6055813	116.0
6007720	438.0
6011598	235.0
602616	192.0
6060626	14.0
6074746	4.0
6023065	9.0
6085032	2.0
6085049	3.0
6084851	65.0
6053765	38.0
6069858	60.0
600337	25.0
600336	28.0
600335	32.0
600338	33.0
600168	36.0
6058807	29.0
601292	182.0
601294	240.0
600254	32.0
601275	175.0
601387	141.0
602786	171.0
602763	288.0
602765	18.0
6013363	20.0
602618	184.0
602620	184.0
6085056	170.0
602192	996.0
602038	115.0
602051	55.0
6021146	474.0
602041	410.0
602040	225.0
602045	372.0
602047	224.0
602058	378.0
602055	173.0
602044	440.0
602049	477.0
602048	404.0
602061	76.0
602043	308.0
602053	157.0
602042	115.0
602059	152.0
602052	57.0
6029692	99.0
6051945	78.0
6051938	78.0
6075545	24.0
6002176	24.0
600653	477.0
6083021	16.0
6083014	14.0
6080907	25.0
6085087	25.0
6080822	10.0
6033989	32.0
6083199	354.0
6070779	34.0
6083175	35.0
6085223	56.0
6009243	38.0
6085216	36.0
6079949	19.0
6085247	75.0
6085230	359.0
6075033	38.0
6075057	32.0
602278	104.0
6083182	360.0
6045197	53.0
6085063	35.0
6060633	36.0
6076627	11.0
601138	463.0
6048877	36.0
6043636	35.0
6032159	19.0
6055837	50.0
6064921	30.0
6064945	29.0
601111	24.0
601109	20.0
601110	23.0
6024420	49.0
6064808	21.0
602090	26.0
6073534	38.0
600084	314.0
6056780	208.0
6010621	164.0
601207	47.0
6064907	26.0
6064891	30.0
6083052	29.0
6084684	540.0
600615	516.0
6065133	324.0
6064778	576.0
6081997	552.0
6043643	312.0
6049072	10.0
601228	288.0
601225	109.0
6077433	59.0
6077419	57.0
6077426	59.0
6077556	96.0
6077563	79.0
6079093	231.0
6079192	30.0
6080044	132.0
6002596	31.0
600017	48.0
6025137	576.0
6068455	22.0
6077488	237.0
6077440	588.0
6046965	10.0
6043704	54.0
6061166	59.0
6008413	20.0
6062736	552.0
6060831	324.0
6047986	226.0
6027896	26.0
6024321	46.0
6010645	46.0
6010638	32.0
6016609	184.0
6075187	5760.0
6003630	600.0
602088	38.0
6024437	264.0
6061548	3648.0
6010461	834.0
6077525	264.0
6077532	312.0
6084486	445.0
6084592	100.0
6003593	792.0
6006761	337.0
6007713	0.0
602469	338.0
6024413	2088.0
6063740	24.0
6063344	23.0
6075019	108.0
6080815	66.0
6079468	27.0
6049980	20.0
6080532	113.0
6080549	120.0
6062309	25.0
6073718	26.0
6083281	72.0
6068974	26.0
601223	744.0
6038496	300.0
6054755	317.0
601178	564.0
6084653	76.0
601266	2478.0
601283	708.0
601176	34.0
602086	261.0
602104	31.0
602128	309.0
6075095	101.0
6076504	29.0
6072735	36.0
6039547	10.0
6060961	21.0
6024758	26.0
6024246	31.0
6012808	30.0
6024222	20.0
6024239	42.0
6072759	35.0
6072742	14.0
6026448	22.0
6006969	10.0
6079086	30.0
6081690	27.0
6048532	873.0
6044268	216.0
6080068	180.0
6080051	180.0
6029821	72.0
6079277	228.0
6060572	31.0
6016593	11.0
6085254	18.0
6085346	18.0
6085285	27.0
6085261	7.0
6012991	24.0
6012960	521.0
6013134	461.0
6068462	35.0
6029686	317.0
6060312	94.0
6085339	75.0
6085292	32.0
6085322	31.0
6085315	29.0
6085308	31.0
6081416	5.0
6081423	2.0
6085452	37.0
6085438	71.0
6085391	115.0
6085377	42.0
6085384	22.0
6085490	22.0
6085506	22.0
6085513	46.0
600286	152.0
6085643	20.0
6085667	40.0
6085650	40.0
6085704	30.0
6085681	30.0
6085629	24.0
6085636	24.0
6085674	24.0
