PRDID	QTY
601292	146.0
601294	231.0
600254	27.0
601275	137.0
601387	116.0
602786	161.0
602763	258.0
602765	0.0
6013363	17.0
602618	144.0
602620	157.0
6085056	129.0
602192	660.0
602038	100.0
602051	30.0
6021146	439.0
602041	391.0
602040	195.0
602045	214.0
602047	87.0
602058	203.0
602055	109.0
602044	298.0
602049	449.0
602048	296.0
602061	20.0
602043	228.0
602053	114.0
602042	97.0
602059	91.0
602052	52.0
6029692	89.0
6051945	0
6051938	0
6075545	3.0
6002176	0.0
600653	362.0
6083021	14.0
6083014	10.0
6080907	6.0
6085087	16.0
6080822	2.0
6033989	25.0
6083199	21.0
6070779	32.0
6083175	32.0
6085223	46.0
6009243	34.0
6085216	29.0
6079949	18.0
6085247	75.0
6085230	28.0
6075033	12.0
6075057	16.0
602278	90.0
6083182	29.0
6045197	51.0
6085063	30.0
6060633	34.0
6076627	9.0
601138	447.0
6048877	36.0
6043636	30.0
6032159	19.0
6055837	32.0
6064921	30.0
6064945	28.0
601111	21.0
601109	16.0
601110	21.0
6024420	39.0
6064808	16.0
602090	15.0
6073534	36.0
600084	222.0
6056780	193.0
6010621	68.0
601207	46.0
6064907	22.0
6064891	25.0
6083052	26.0
6084684	330.0
600615	264.0
6065133	300.0
6064778	486.0
6081997	452.0
6043643	264.0
6049072	7.0
601228	204.0
601225	83.0
6077433	56.0
6077419	47.0
6077426	53.0
6077556	0.0
6077563	67.0
6079093	152.0
6079192	30.0
6080044	108.0
6002596	6.0
600017	48.0
6025137	496.0
6068455	12.0
6077488	221.0
6077440	575.0
6046965	10.0
6043704	40.0
6061166	55.0
6008413	12.0
6062736	480.0
6060831	202.0
6047986	199.0
6027896	20.0
6024321	25.0
6010645	20.0
6010638	5.0
6016609	153.0
6075187	5760.0
6003630	0
602088	9.0
6024437	196.0
6061548	2535.0
6010461	41.0
6077525	166.0
6077532	208.0
6084486	424.0
6084592	89.0
6003593	305.0
6006761	229.0
6007713	0
602469	292.0
6024413	2052.0
6063740	24.0
6063344	23.0
6075019	84.0
6080815	48.0
6079468	20.0
6049980	14.0
6080532	109.0
6080549	114.0
6062309	19.0
6073718	17.0
6083281	64.0
6068974	20.0
601223	372.0
6038496	36.0
6054755	167.0
601178	438.0
6084653	51.0
601266	1758.0
601283	396.0
601176	27.0
602086	214.0
602104	24.0
602128	296.0
6075095	50.0
6076504	15.0
6072735	8.0
6039547	0
6060961	12.0
6024758	1.0
6024246	12.0
6012808	9.0
6024222	1.0
6024239	30.0
6072759	0
6072742	3.0
6026448	12.0
6006969	4.0
6079086	30.0
6081690	24.0
6048532	843.0
6044268	188.0
6080068	180.0
6080051	162.0
6029821	16.0
6079277	120.0
6060572	20.0
6016593	0
6085254	12.0
6085346	18.0
6085285	23.0
6085261	7.0
6012991	12.0
6012960	517.0
6013134	435.0
6068462	33.0
6029686	228.0
6060312	84.0
6085339	69.0
6085292	16.0
6085322	30.0
6085315	27.0
6085308	30.0
6081416	5.0
6081423	2.0
6085452	16.0
6085438	3.0
6085391	93.0
6085377	25.0
6085384	14.0
6085490	17.0
6085506	15.0
6085513	38.0
600286	108.0
6085643	17.0
6085667	35.0
6085650	36.0
6085704	28.0
6085681	10.0
6085629	18.0
6085636	18.0
6085674	23.0
6082857	20.0
600967	33.0
6085735	27.0
6085698	19.0
6057183	30.0
6086251	54.0
6079482	54.0
6086237	39.0
6086244	54.0
6079666	52.0
6054403	60.0
6086015	30.0
6086008	30.0
6085995	39.0
