sku,qty
6072476,24.0
6072582,42.0
6073589,254.0
602700,41.0
601198,83.0
601195,88.0
6069988,121.0
600394,0
6056858,21.0
6069971,202.0
6056902,252.0
6052393,235.0
6041946,251.0
602708,297.0
600921,33.0
600968,212.0
600974,260.0
600970,139.0
600975,210.0
600977,380.0
6048525,92.0
602694,60.0
6001018,104.0
602699,71.0
602757,14.0
6069537,179.0
6057855,240.0
602657,222.0
602660,159.0
602664,142.0
600072,140.0
602661,32.0
602659,34.0
6039530,2.0
601669,67.0
6072254,35.0
6000103,221.0
6080174,45.0
6058302,46.0
6029838,28.0
602304,3.0
6022099,5.0
6017125,1.0
6024291,11.0
6022082,5.0
600012,24.0
600067,32.0
601664,34.0
600647,0.0
601849,6.0
600804,26.0
601051,25.0
6084738,20.0
6012397,635.0
601850,18.0
601007,28.0
601620,40.0
6040345,20.0
6040338,19.0
6084530,6.0
6084554,5.0
6084547,4.0
6052508,29.0
6073541,23.0
602591,92.5
602724,358.0
602698,74.0
602658,267.0
6054199,3.0
6039660,315.0
6064792,4.0
602782,317.0
6084585,0
6051648,30.0
602611,1232.0
601667,171.0
6084578,28.0
6084608,0.0
6084615,0.0
601566,53.0
6080167,69.0
6070175,248.0
6084837,366.0
600868,1146.0
6002121,55.0
6083366,9.0
6083373,10.0
6039011,20.0
6060473,2.0
6080266,40.0
600334,30.0
6080273,40.0
600253,35.0
602637,3157.0
6048136,266.0
6003418,36.0
6075156,58.0
602077,237.0
602346,56.0
602079,59.0
6070786,29.0
6061395,23.0
6052843,119.0
6022150,124.0
601276,120.0
6011932,24.0
601202,240.0
6080884,12.0
6080846,8.0
6085148,21.0
6080891,12.0
6080839,0
6003319,13.0
6080457,12.0
6080464,53.0
6080471,22.0
6085025,11.0
6075538,112.0
6022631,26.0
6055813,116.0
6007720,438.0
6011598,234.0
602616,189.0
6060626,12.0
6074746,3.0
6023065,6.0
6085032,0.0
6085049,3.0
6084851,59.0
6053765,38.0
6069858,60.0
600337,19.0
600336,23.0
600335,31.0
600338,27.0
600168,36.0
6058807,29.0
601292,172.0
601294,240.0
600254,29.0
601275,161.0
601387,135.0
602786,166.0
602763,271.0
602765,5.0
6013363,20.0
602618,177.0
602620,179.0
6085056,151.0
602192,948.0
602038,115.0
602051,48.0
6021146,441.0
602041,410.0
602040,213.0
602045,344.0
602047,199.0
602058,340.0
602055,161.0
602044,404.0
602049,477.0
602048,380.0
602061,76.0
602043,290.0
602053,143.0
602042,109.0
602059,139.0
602052,56.0
6029692,96.0
6051945,76.0
6051938,78.0
6075545,24.0
6002176,23.0
600653,441.0
6083021,16.0
6083014,13.0
6080907,7.0
6085087,25.0
6080822,6.0
6033989,29.0
6083199,351.0
6070779,33.0
6083175,34.0
6085223,47.0
6009243,37.0
6085216,32.0
6079949,19.0
6085247,75.0
6085230,359.0
6075033,31.0
6075057,23.0
602278,97.0
6083182,360.0
6045197,51.0
6085063,32.0
6060633,35.0
6076627,10.0
601138,460.0
6048877,36.0
6043636,31.0
6032159,19.0
6055837,50.0
6064921,30.0
6064945,29.0
601111,24.0
601109,20.0
601110,23.0
6024420,44.0
6064808,19.0
602090,22.0
6073534,38.0
600084,290.0
6056780,193.0
6010621,140.0
601207,47.0
6064907,24.0
6064891,28.0
6083052,27.0
6084684,480.0
600615,420.0
6065133,312.0
6064778,540.0
6081997,504.0
6043643,312.0
6049072,10.0
601228,264.0
601225,105.0
6077433,58.0
6077419,53.0
6077426,57.0
6077556,18.0
6077563,67.0
6079093,213.0
6079192,30.0
6080044,120.0
6002596,22.0
600017,48.0
6025137,552.0
6068455,18.0
6077488,237.0
6077440,575.0
6046965,10.0
6043704,50.0
6061166,57.0
6008413,20.0
6062736,504.0
6060831,276.0
6047986,225.0
6027896,23.0
6024321,42.0
6010645,40.0
6010638,23.0
6016609,176.0
6075187,5760.0
6003630,426.0
602088,30.0
6024437,244.0
6061548,3372.0
6010461,468.0
6077525,224.0
6077532,264.0
6084486,437.0
6084592,98.0
6003593,672.0
6006761,320.0
6007713,0
602469,328.0
6024413,2064.0
6063740,24.0
6063344,23.0
6075019,96.0
6080815,54.0
6079468,23.0
6049980,17.0
6080532,113.0
6080549,120.0
6062309,24.0
6073718,26.0
6083281,70.0
6068974,24.0
601223,636.0
6038496,216.0
6054755,287.0
601178,510.0
6084653,68.0
601266,2214.0
601283,576.0
601176,32.0
602086,242.0
602104,31.0
602128,306.0
6075095,88.0
6076504,26.0
6072735,30.0
6039547,5.0
6060961,19.0
6024758,21.0
6024246,28.0
6012808,24.0
6024222,11.0
6024239,36.0
6072759,31.0
6072742,8.0
6026448,14.0
6006969,6.0
6079086,30.0
6081690,25.0
6048532,843.0
6044268,216.0
6080068,180.0
6080051,180.0
6029821,69.0
6079277,210.0
6060572,30.0
6016593,7.0
6085254,12.0
6085346,18.0
6085285,24.0
6085261,7.0
6012991,12.0
6012960,518.0
6013134,458.0
6068462,35.0
6029686,297.0
6060312,94.0
6085339,71.0
6085292,25.0
6085322,30.0
6085315,27.0
6085308,30.0
6081416,5.0
6081423,2.0
6085452,16.0
6085438,43.0
6085391,103.0
6085377,32.0
6085384,18.0
6085490,20.0
6085506,18.0
6085513,40.0
600286,150.0
6085643,20.0
6085667,40.0
6085650,40.0
6085704,30.0
6085681,29.0
6085629,24.0
6085636,24.0
6085674,24.0
6082857,20.0
600967,40.0
6085735,30.0
6085698,30.0
6057183,30.0
