sku,name,short_description,description,price,weight,qty,_category,_attribute_set,_type,_root_category,status,tax_class_id,_product_websites,image,small_image,thumbnail,is_in_stock,_media_attribute_id,_media_image
6002862,DORA MELAMINE CUP 60G,DORA MELAMINE CUP 60G,DORA MELAMINE CUP 60G,5.37,0.3,50,Seasonal/UK Easter,Default,simple,Default Category,1,2,base,600031.png,600031.png,600031.png,1,80,600031.png
